,PersonId,Start_time,End_time,Total_time
387,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 00:12:21.490000000,0 days 00:12:29.996666000,0 days 00:00:08.506666000
388,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 00:38:47.825000000,0 days 00:39:16.351666000,0 days 00:00:28.526666000
389,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 00:39:39.793333000,0 days 00:39:52.430000000,0 days 00:00:12.636667000
390,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 00:40:08.363333000,0 days 00:40:45.233333000,0 days 00:00:36.870000000
391,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 00:41:10.675000000,0 days 00:41:19.183333000,0 days 00:00:08.508333000
392,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:27:02.880000000,0 days 01:27:13.300000000,0 days 00:00:10.420000000
393,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:28:26.130000000,0 days 01:28:41.523333000,0 days 00:00:15.393333000
394,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:29:19.000000000,0 days 01:29:37.200000000,0 days 00:00:18.200000000
395,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:30:23.330000000,0 days 01:30:24.626666000,0 days 00:00:01.296666000
396,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:30:49.730000000,0 days 01:30:55.281666000,0 days 00:00:05.551666000
397,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:31:10.881666000,0 days 01:31:13.133333000,0 days 00:00:02.251667000
398,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:31:29.651666000,0 days 01:31:34.028333000,0 days 00:00:04.376667000
399,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:31:44.700000000,0 days 01:31:49.086666000,0 days 00:00:04.386666000
400,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:32:27.041666000,0 days 01:32:49.900000000,0 days 00:00:22.858334000
401,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:33:07.910000000,0 days 01:33:28.143333000,0 days 00:00:20.233333000
402,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:34:27.990000000,0 days 01:34:34.208333000,0 days 00:00:06.218333000
403,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:43:25.031666000,0 days 01:43:47.000000000,0 days 00:00:21.968334000
404,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:45:00.711666000,0 days 01:45:12.888333000,0 days 00:00:12.176667000
405,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:45:29.613333000,0 days 01:45:31.531666000,0 days 00:00:01.918333000
406,6e892ffa-2f07-45b2-b3ad-f143229d651f,0 days 01:45:44.378333000,0 days 01:45:45.800000000,0 days 00:00:01.421667000
407,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 00:17:55.781666000,0 days 00:17:58.368333000,0 days 00:00:02.586667000
408,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 00:18:52.965000000,0 days 00:19:31.168333000,0 days 00:00:38.203333000
409,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 00:31:59.083333000,0 days 00:32:02.168333000,0 days 00:00:03.085000000
410,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 00:32:29.030000000,0 days 00:32:37.163333000,0 days 00:00:08.133333000
411,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 00:35:23.288333000,0 days 00:35:44.808333000,0 days 00:00:21.520000000
412,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 00:35:55.653333000,0 days 00:36:10.000000000,0 days 00:00:14.346667000
413,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 00:36:24.055000000,0 days 00:36:53.876666000,0 days 00:00:29.821666000
414,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 01:07:26.960000000,0 days 01:08:15.423333000,0 days 00:00:48.463333000
415,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 01:27:59.560000000,0 days 01:28:10.070000000,0 days 00:00:10.510000000
416,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 01:36:53.681666000,0 days 01:37:02.900000000,0 days 00:00:09.218334000
417,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 01:39:46.938333000,0 days 01:39:48.231666000,0 days 00:00:01.293333000
418,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 01:39:58.700000000,0 days 01:40:00.118333000,0 days 00:00:01.418333000
419,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 01:41:05.350000000,0 days 01:41:05.720000000,0 days 00:00:00.370000000
420,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 01:41:30.918333000,0 days 01:41:46.848333000,0 days 00:00:15.930000000
421,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 01:45:18.728333000,0 days 01:45:44.378333000,0 days 00:00:25.650000000
422,fb8c04a5-efbb-42bc-91eb-f3c07604dc05,0 days 02:17:25.653333000,0 days 02:17:38.541666000,0 days 00:00:12.888333000
423,a69ae937-71d4-48be-92b0-10c87bcbc472,0 days 00:58:44.270000000,0 days 00:59:24.851666000,0 days 00:00:40.581666000
424,a69ae937-71d4-48be-92b0-10c87bcbc472,0 days 00:59:55.758333000,0 days 01:01:03.825000000,0 days 00:01:08.066667000
425,a69ae937-71d4-48be-92b0-10c87bcbc472,0 days 01:01:18.210000000,0 days 01:01:22.301666000,0 days 00:00:04.091666000
426,a69ae937-71d4-48be-92b0-10c87bcbc472,0 days 01:01:32.311666000,0 days 01:03:06.280000000,0 days 00:01:33.968334000
427,4ae7de41-268d-47be-ab25-a8bb632a2134,0 days 00:00:54.805000000,0 days 00:01:02.435000000,0 days 00:00:07.630000000
428,4ae7de41-268d-47be-ab25-a8bb632a2134,0 days 01:42:55.586666000,0 days 01:42:57.600000000,0 days 00:00:02.013334000
429,4ae7de41-268d-47be-ab25-a8bb632a2134,0 days 01:43:07.931666000,0 days 01:43:17.900000000,0 days 00:00:09.968334000
430,14c47fe0-aa7a-4e95-9c94-aa310f4e2aa5,0 days 00:01:40.600000000,0 days 00:01:57.991666000,0 days 00:00:17.391666000
431,14c47fe0-aa7a-4e95-9c94-aa310f4e2aa5,0 days 00:03:10.856666000,0 days 00:03:11.356666000,0 days 00:00:00.500000000
432,14c47fe0-aa7a-4e95-9c94-aa310f4e2aa5,0 days 00:54:13.916666000,0 days 00:54:20.923333000,0 days 00:00:07.006667000
433,14c47fe0-aa7a-4e95-9c94-aa310f4e2aa5,0 days 01:09:02.638333000,0 days 01:09:07.183333000,0 days 00:00:04.545000000
434,14c47fe0-aa7a-4e95-9c94-aa310f4e2aa5,0 days 01:37:08.071666000,0 days 01:37:21.200000000,0 days 00:00:13.128334000
435,ea7301df-ef5f-4758-bc05-a1347d3751fd,0 days 00:02:03.996666000,0 days 00:02:05.041666000,0 days 00:00:01.045000000
436,ea7301df-ef5f-4758-bc05-a1347d3751fd,0 days 00:50:09.006666000,0 days 00:50:11.175000000,0 days 00:00:02.168334000
437,ea7301df-ef5f-4758-bc05-a1347d3751fd,0 days 01:48:36.426666000,0 days 01:48:39.928333000,0 days 00:00:03.501667000
438,ea7301df-ef5f-4758-bc05-a1347d3751fd,0 days 01:49:08.208333000,0 days 01:49:09.458333000,0 days 00:00:01.250000000
439,ea7301df-ef5f-4758-bc05-a1347d3751fd,0 days 01:52:14.811666000,0 days 01:52:17.350000000,0 days 00:00:02.538334000
440,ea7301df-ef5f-4758-bc05-a1347d3751fd,0 days 01:59:09.058333000,0 days 01:59:10.016666000,0 days 00:00:00.958333000
441,ea7301df-ef5f-4758-bc05-a1347d3751fd,0 days 01:59:54.500000000,0 days 01:59:55.186666000,0 days 00:00:00.686666000
442,ea7301df-ef5f-4758-bc05-a1347d3751fd,0 days 02:03:11.880000000,0 days 02:03:30.653333000,0 days 00:00:18.773333000
443,ea7301df-ef5f-4758-bc05-a1347d3751fd,0 days 02:12:18.596666000,0 days 02:12:21.933333000,0 days 00:00:03.336667000
444,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 00:02:49.336666000,0 days 00:03:02.640000000,0 days 00:00:13.303334000
445,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 00:21:58.233333000,0 days 00:22:07.491666000,0 days 00:00:09.258333000
446,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 00:23:03.215000000,0 days 00:23:05.006666000,0 days 00:00:01.791666000
447,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 00:42:34.885000000,0 days 00:42:51.191666000,0 days 00:00:16.306666000
448,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 00:01:49.268333000,0 days 00:01:51.396666000,0 days 00:00:02.128333000
449,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 01:01:02.031666000,0 days 01:01:03.825000000,0 days 00:00:01.793334000
450,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 01:32:03.601666000,0 days 01:32:17.781666000,0 days 00:00:14.180000000
451,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 01:33:34.943333000,0 days 01:33:35.401666000,0 days 00:00:00.458333000
452,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 01:34:17.980000000,0 days 01:34:19.653333000,0 days 00:00:01.673333000
453,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 01:35:07.368333000,0 days 01:35:13.413333000,0 days 00:00:06.045000000
454,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 01:35:42.026666000,0 days 01:35:52.286666000,0 days 00:00:10.260000000
455,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 01:36:05.466666000,0 days 01:36:05.883333000,0 days 00:00:00.416667000
456,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 01:36:16.771666000,0 days 01:36:17.400000000,0 days 00:00:00.628334000
457,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 02:02:38.100000000,0 days 02:02:40.686666000,0 days 00:00:02.586666000
458,1e40e79c-0aa9-4b89-bc7f-6d07cbd3df6c,0 days 02:16:32.016666000,0 days 02:16:34.180000000,0 days 00:00:02.163334000
459,83c3371e-ee31-441c-8a9e-4df5c17a04c0,0 days 00:03:11.731666000,0 days 00:03:11.940000000,0 days 00:00:00.208334000
460,83c3371e-ee31-441c-8a9e-4df5c17a04c0,0 days 00:03:27.915000000,0 days 00:03:30.083333000,0 days 00:00:02.168333000
461,83c3371e-ee31-441c-8a9e-4df5c17a04c0,0 days 00:45:27.975000000,0 days 00:45:43.446666000,0 days 00:00:15.471666000
462,83c3371e-ee31-441c-8a9e-4df5c17a04c0,0 days 01:31:40.201666000,0 days 01:31:40.280000000,0 days 00:00:00.078334000
463,eea7f0d4-b538-4f4b-bae1-cfde68e20360,0 days 00:03:26.956666000,0 days 00:03:32.086666000,0 days 00:00:05.130000000
464,eea7f0d4-b538-4f4b-bae1-cfde68e20360,0 days 00:04:16.923333000,0 days 00:04:17.381666000,0 days 00:00:00.458333000
465,eea7f0d4-b538-4f4b-bae1-cfde68e20360,0 days 00:59:04.748333000,0 days 00:59:11.921666000,0 days 00:00:07.173333000
466,c8c249b9-add3-47be-8db0-0c5e83132182,0 days 00:03:31.628333000,0 days 00:03:32.211666000,0 days 00:00:00.583333000
467,c8c249b9-add3-47be-8db0-0c5e83132182,0 days 00:04:03.366666000,0 days 00:04:03.826666000,0 days 00:00:00.460000000
468,c8c249b9-add3-47be-8db0-0c5e83132182,0 days 00:06:48.991666000,0 days 00:06:49.533333000,0 days 00:00:00.541667000
469,c8c249b9-add3-47be-8db0-0c5e83132182,0 days 00:58:15.325000000,0 days 00:58:19.538333000,0 days 00:00:04.213333000
470,c8c249b9-add3-47be-8db0-0c5e83132182,0 days 00:58:30.756666000,0 days 00:58:57.073333000,0 days 00:00:26.316667000
471,c8c249b9-add3-47be-8db0-0c5e83132182,0 days 01:31:40.280000000,0 days 01:31:40.300000000,0 days 00:00:00.020000000
472,7639b4b7-2785-449c-883d-62d3e5891d09,0 days 00:03:49.520000000,0 days 00:03:56.403333000,0 days 00:00:06.883333000
473,7639b4b7-2785-449c-883d-62d3e5891d09,0 days 00:05:13.646666000,0 days 00:05:14.730000000,0 days 00:00:01.083334000
474,7639b4b7-2785-449c-883d-62d3e5891d09,0 days 00:05:44.635000000,0 days 00:05:46.010000000,0 days 00:00:01.375000000
475,7639b4b7-2785-449c-883d-62d3e5891d09,0 days 00:06:24.050000000,0 days 00:06:25.883333000,0 days 00:00:01.833333000
476,7639b4b7-2785-449c-883d-62d3e5891d09,0 days 00:06:38.315000000,0 days 00:06:38.648333000,0 days 00:00:00.333333000
477,7639b4b7-2785-449c-883d-62d3e5891d09,0 days 00:07:37.290000000,0 days 00:07:54.431666000,0 days 00:00:17.141666000
478,7639b4b7-2785-449c-883d-62d3e5891d09,0 days 00:08:04.566666000,0 days 00:08:05.650000000,0 days 00:00:01.083334000
479,7639b4b7-2785-449c-883d-62d3e5891d09,0 days 00:37:12.980000000,0 days 00:37:18.693333000,0 days 00:00:05.713333000
480,7639b4b7-2785-449c-883d-62d3e5891d09,0 days 00:37:30.455000000,0 days 00:37:33.041666000,0 days 00:00:02.586666000
481,7639b4b7-2785-449c-883d-62d3e5891d09,0 days 00:42:34.385000000,0 days 00:42:45.853333000,0 days 00:00:11.468333000
482,7639b4b7-2785-449c-883d-62d3e5891d09,0 days 00:45:15.753333000,0 days 00:45:18.840000000,0 days 00:00:03.086667000
483,7639b4b7-2785-449c-883d-62d3e5891d09,0 days 00:45:44.325000000,0 days 00:45:46.451666000,0 days 00:00:02.126666000
484,8569bcba-3a7f-4f29-8ff2-3f6885b62e57,0 days 00:04:07.915000000,0 days 00:04:08.498333000,0 days 00:00:00.583333000
485,8569bcba-3a7f-4f29-8ff2-3f6885b62e57,0 days 00:42:33.968333000,0 days 00:42:46.188333000,0 days 00:00:12.220000000
486,29780404-5866-4f4c-b008-aafc9ce74df4,0 days 00:09:35.365000000,0 days 00:09:37.533333000,0 days 00:00:02.168333000
487,29780404-5866-4f4c-b008-aafc9ce74df4,0 days 00:22:50.536666000,0 days 00:23:11.556666000,0 days 00:00:21.020000000
488,29780404-5866-4f4c-b008-aafc9ce74df4,0 days 00:42:38.680000000,0 days 00:42:48.021666000,0 days 00:00:09.341666000
489,29780404-5866-4f4c-b008-aafc9ce74df4,0 days 00:58:06.733333000,0 days 00:58:07.483333000,0 days 00:00:00.750000000
490,29780404-5866-4f4c-b008-aafc9ce74df4,0 days 01:28:42.483333000,0 days 01:28:45.980000000,0 days 00:00:03.496667000
491,29780404-5866-4f4c-b008-aafc9ce74df4,0 days 01:32:10.810000000,0 days 01:32:11.356666000,0 days 00:00:00.546666000
492,29780404-5866-4f4c-b008-aafc9ce74df4,0 days 01:32:27.958333000,0 days 01:32:30.876666000,0 days 00:00:02.918333000
493,29780404-5866-4f4c-b008-aafc9ce74df4,0 days 01:34:00.051666000,0 days 01:34:09.470000000,0 days 00:00:09.418334000
494,29780404-5866-4f4c-b008-aafc9ce74df4,0 days 01:35:36.186666000,0 days 01:35:36.646666000,0 days 00:00:00.460000000
495,a19c6866-015c-4cd9-b982-2739914ef26e,0 days 00:11:10.503333000,0 days 00:11:11.961666000,0 days 00:00:01.458333000
496,a19c6866-015c-4cd9-b982-2739914ef26e,0 days 00:11:36.278333000,0 days 00:11:37.820000000,0 days 00:00:01.541667000
497,a19c6866-015c-4cd9-b982-2739914ef26e,0 days 00:11:48.123333000,0 days 00:12:08.185000000,0 days 00:00:20.061667000
498,3da08c19-23be-4493-aa38-5a306141a4f8,0 days 00:18:08.003333000,0 days 00:18:23.810000000,0 days 00:00:15.806667000
499,3da08c19-23be-4493-aa38-5a306141a4f8,0 days 00:18:34.070000000,0 days 00:18:43.413333000,0 days 00:00:09.343333000
500,146fed5a-877c-45ce-a406-bbe21e720f99,0 days 00:20:49.621666000,0 days 00:20:58.296666000,0 days 00:00:08.675000000
501,146fed5a-877c-45ce-a406-bbe21e720f99,0 days 00:50:56.093333000,0 days 00:51:28.585000000,0 days 00:00:32.491667000
502,f7aaea50-9fb5-4ba0-ade3-ce17e2b85930,0 days 00:22:50.536666000,0 days 00:23:11.556666000,0 days 00:00:21.020000000
503,e9631ea9-3147-4409-9209-b3b880d14403,0 days 00:28:16.028333000,0 days 00:28:29.833333000,0 days 00:00:13.805000000
504,e9631ea9-3147-4409-9209-b3b880d14403,0 days 00:48:56.933333000,0 days 00:48:58.475000000,0 days 00:00:01.541667000
505,ead51461-7bdf-4f7b-931b-ec277177e276,0 days 00:31:22.380000000,0 days 00:31:44.025000000,0 days 00:00:21.645000000
506,aa9360c4-0f89-49fd-a157-33aff240bbbb,0 days 00:35:10.565000000,0 days 00:35:16.823333000,0 days 00:00:06.258333000
507,aa9360c4-0f89-49fd-a157-33aff240bbbb,0 days 00:37:04.721666000,0 days 00:37:04.846666000,0 days 00:00:00.125000000
508,aa9360c4-0f89-49fd-a157-33aff240bbbb,0 days 00:42:38.846666000,0 days 00:42:51.858333000,0 days 00:00:13.011667000
509,2adc8a32-af4c-48d3-adf1-d0f179f45218,0 days 00:39:16.393333000,0 days 00:39:39.793333000,0 days 00:00:23.400000000
510,2adc8a32-af4c-48d3-adf1-d0f179f45218,0 days 00:40:02.983333000,0 days 00:40:05.735000000,0 days 00:00:02.751667000
511,2adc8a32-af4c-48d3-adf1-d0f179f45218,0 days 00:40:24.755000000,0 days 00:40:35.975000000,0 days 00:00:11.220000000
512,2adc8a32-af4c-48d3-adf1-d0f179f45218,0 days 00:40:58.413333000,0 days 00:41:06.671666000,0 days 00:00:08.258333000
513,2adc8a32-af4c-48d3-adf1-d0f179f45218,0 days 01:26:20.420000000,0 days 01:26:46.200000000,0 days 00:00:25.780000000
514,2adc8a32-af4c-48d3-adf1-d0f179f45218,0 days 01:26:57.900000000,0 days 01:26:58.290000000,0 days 00:00:00.390000000
515,2adc8a32-af4c-48d3-adf1-d0f179f45218,0 days 01:28:14.700000000,0 days 01:28:17.083333000,0 days 00:00:02.383333000
516,2adc8a32-af4c-48d3-adf1-d0f179f45218,0 days 01:29:23.108333000,0 days 01:29:23.441666000,0 days 00:00:00.333333000
517,2adc8a32-af4c-48d3-adf1-d0f179f45218,0 days 01:30:10.821666000,0 days 01:30:13.031666000,0 days 00:00:02.210000000
518,2adc8a32-af4c-48d3-adf1-d0f179f45218,0 days 01:32:51.733333000,0 days 01:33:02.993333000,0 days 00:00:11.260000000
519,2adc8a32-af4c-48d3-adf1-d0f179f45218,0 days 01:45:16.226666000,0 days 01:45:18.686666000,0 days 00:00:02.460000000
520,2adc8a32-af4c-48d3-adf1-d0f179f45218,0 days 01:45:35.746666000,0 days 01:45:38.081666000,0 days 00:00:02.335000000
521,1d262227-6874-41c2-9028-0a07db92e3d4,0 days 00:42:35.926666000,0 days 00:42:50.025000000,0 days 00:00:14.098334000
522,863969a7-4a56-47d5-8403-caec2ea09dc6,0 days 00:44:08.101666000,0 days 00:44:28.165000000,0 days 00:00:20.063334000
523,863969a7-4a56-47d5-8403-caec2ea09dc6,0 days 00:51:55.780000000,0 days 00:52:03.451666000,0 days 00:00:07.671666000
524,da72993b-75f5-4b96-b793-eabe0bd51177,0 days 00:58:08.691666000,0 days 00:58:30.715000000,0 days 00:00:22.023334000
525,76b29612-e7de-41a3-ad06-bec734c3eeeb,0 days 01:06:29.860000000,0 days 01:06:49.713333000,0 days 00:00:19.853333000
526,48cf2963-cf65-479c-a843-341ccdb1f928,0 days 01:09:52.521666000,0 days 01:09:56.060000000,0 days 00:00:03.538334000
527,48cf2963-cf65-479c-a843-341ccdb1f928,0 days 01:10:10.800000000,0 days 01:10:12.081666000,0 days 00:00:01.281666000
528,48cf2963-cf65-479c-a843-341ccdb1f928,0 days 01:18:26.658333000,0 days 01:18:30.913333000,0 days 00:00:04.255000000
529,48cf2963-cf65-479c-a843-341ccdb1f928,0 days 01:18:42.758333000,0 days 01:18:43.551666000,0 days 00:00:00.793333000
530,48cf2963-cf65-479c-a843-341ccdb1f928,0 days 01:19:31.223333000,0 days 01:19:37.200000000,0 days 00:00:05.976667000
531,5fe24409-e4ba-4215-ae1e-10288e1a3650,0 days 01:13:54.803333000,0 days 01:13:55.971666000,0 days 00:00:01.168333000
532,5fe24409-e4ba-4215-ae1e-10288e1a3650,0 days 01:19:19.500000000,0 days 01:19:51.600000000,0 days 00:00:32.100000000
533,5fe24409-e4ba-4215-ae1e-10288e1a3650,0 days 01:20:15.100000000,0 days 01:20:15.266666000,0 days 00:00:00.166666000
534,5fe24409-e4ba-4215-ae1e-10288e1a3650,0 days 01:32:30.168333000,0 days 01:32:41.550000000,0 days 00:00:11.381667000
535,5fe24409-e4ba-4215-ae1e-10288e1a3650,0 days 01:35:00.651666000,0 days 01:35:01.820000000,0 days 00:00:01.168334000
536,5fe24409-e4ba-4215-ae1e-10288e1a3650,0 days 01:36:58.061666000,0 days 01:37:01.313333000,0 days 00:00:03.251667000
537,5fe24409-e4ba-4215-ae1e-10288e1a3650,0 days 01:39:06.690000000,0 days 01:39:10.986666000,0 days 00:00:04.296666000
538,5fe24409-e4ba-4215-ae1e-10288e1a3650,0 days 01:39:23.998333000,0 days 01:40:13.710000000,0 days 00:00:49.711667000
539,5fe24409-e4ba-4215-ae1e-10288e1a3650,0 days 01:40:27.600000000,0 days 01:40:40.200000000,0 days 00:00:12.600000000
540,5fe24409-e4ba-4215-ae1e-10288e1a3650,0 days 01:49:58.381666000,0 days 01:49:59.591666000,0 days 00:00:01.210000000
541,feb807ed-fc6a-4123-93a9-aba71be78319,0 days 01:17:27.976666000,0 days 01:17:45.451666000,0 days 00:00:17.475000000
542,feb807ed-fc6a-4123-93a9-aba71be78319,0 days 01:18:13.021666000,0 days 01:18:15.106666000,0 days 00:00:02.085000000
543,feb807ed-fc6a-4123-93a9-aba71be78319,0 days 01:18:52.978333000,0 days 01:18:57.106666000,0 days 00:00:04.128333000
544,9e659ff2-bdb7-42b3-8c3c-05b8d7fae364,0 days 01:17:27.976666000,0 days 01:17:42.073333000,0 days 00:00:14.096667000
545,c71d3e76-8385-4557-968f-161f3e334cc3,0 days 01:25:04.098333000,0 days 01:25:24.033333000,0 days 00:00:19.935000000
546,f6e826e2-31e0-4906-9e37-e265a81cf301,0 days 01:27:46.261666000,0 days 01:27:49.596666000,0 days 00:00:03.335000000
547,f6e826e2-31e0-4906-9e37-e265a81cf301,0 days 01:34:52.143333000,0 days 01:35:03.781666000,0 days 00:00:11.638333000
548,f6e826e2-31e0-4906-9e37-e265a81cf301,0 days 01:39:06.690000000,0 days 01:39:10.986666000,0 days 00:00:04.296666000
549,1b6118c7-7a5d-40a5-836d-2b639773ad6c,0 days 01:27:54.351666000,0 days 01:27:56.646666000,0 days 00:00:02.295000000
550,1b6118c7-7a5d-40a5-836d-2b639773ad6c,0 days 01:34:59.526666000,0 days 01:35:01.820000000,0 days 00:00:02.293334000
551,1b6118c7-7a5d-40a5-836d-2b639773ad6c,0 days 01:36:52.056666000,0 days 01:37:01.438333000,0 days 00:00:09.381667000
552,fb85e546-4c5c-47d1-bba1-e42f4b722fd4,0 days 01:36:09.680000000,0 days 01:36:15.430000000,0 days 00:00:05.750000000
553,fb85e546-4c5c-47d1-bba1-e42f4b722fd4,0 days 01:37:37.768333000,0 days 01:37:55.600000000,0 days 00:00:17.831667000
554,fb85e546-4c5c-47d1-bba1-e42f4b722fd4,0 days 01:38:47.838333000,0 days 01:39:03.896666000,0 days 00:00:16.058333000
555,fb85e546-4c5c-47d1-bba1-e42f4b722fd4,0 days 01:40:44.911666000,0 days 01:41:15.651666000,0 days 00:00:30.740000000
556,fb85e546-4c5c-47d1-bba1-e42f4b722fd4,0 days 01:41:32.376666000,0 days 01:41:38.506666000,0 days 00:00:06.130000000
557,fb85e546-4c5c-47d1-bba1-e42f4b722fd4,0 days 01:42:02.533333000,0 days 01:42:06.868333000,0 days 00:00:04.335000000
558,fb85e546-4c5c-47d1-bba1-e42f4b722fd4,0 days 01:42:25.050000000,0 days 01:42:28.800000000,0 days 00:00:03.750000000
559,f0ef4f32-19ae-48c5-bb51-d508706f7c80,0 days 01:36:38.331666000,0 days 01:36:55.720000000,0 days 00:00:17.388334000
560,9079530b-1b80-4ff4-9e95-910a4f450ea4,0 days 01:36:38.331666000,0 days 01:37:01.313333000,0 days 00:00:22.981667000
561,9079530b-1b80-4ff4-9e95-910a4f450ea4,0 days 01:40:00.201666000,0 days 01:40:01.536666000,0 days 00:00:01.335000000
562,e9d86799-87ff-4730-bce1-aa157efafe38,0 days 01:39:23.998333000,0 days 01:40:13.710000000,0 days 00:00:49.711667000
563,e9d86799-87ff-4730-bce1-aa157efafe38,0 days 01:40:27.600000000,0 days 01:40:31.100000000,0 days 00:00:03.500000000
564,e9d86799-87ff-4730-bce1-aa157efafe38,0 days 01:40:54.048333000,0 days 01:40:54.673333000,0 days 00:00:00.625000000
565,962b3b24-d736-4107-b2d6-609ef964d1d8,0 days 01:39:26.416666000,0 days 01:40:13.710000000,0 days 00:00:47.293334000
566,962b3b24-d736-4107-b2d6-609ef964d1d8,0 days 01:40:27.600000000,0 days 01:40:31.100000000,0 days 00:00:03.500000000
567,bbd0fa8a-6910-4645-8a77-4dba69b36053,0 days 01:46:29.383333000,0 days 01:46:59.203333000,0 days 00:00:29.820000000
568,72136721-38fc-429e-a245-f7c3d40198f7,0 days 01:49:02.910000000,0 days 01:49:46.911666000,0 days 00:00:44.001666000
569,72136721-38fc-429e-a245-f7c3d40198f7,0 days 01:49:58.670000000,0 days 01:50:18.778333000,0 days 00:00:20.108333000
570,72136721-38fc-429e-a245-f7c3d40198f7,0 days 01:51:28.931666000,0 days 01:51:37.481666000,0 days 00:00:08.550000000
571,63f40ebc-6e9b-477c-b29f-738c76a25c83,0 days 01:50:37.750000000,0 days 01:50:59.068333000,0 days 00:00:21.318333000
572,63f40ebc-6e9b-477c-b29f-738c76a25c83,0 days 01:53:35.058333000,0 days 01:53:36.558333000,0 days 00:00:01.500000000
573,63f40ebc-6e9b-477c-b29f-738c76a25c83,0 days 01:56:51.250000000,0 days 01:56:52.088333000,0 days 00:00:00.838333000
574,63f40ebc-6e9b-477c-b29f-738c76a25c83,0 days 01:57:05.391666000,0 days 01:57:10.600000000,0 days 00:00:05.208334000
575,63f40ebc-6e9b-477c-b29f-738c76a25c83,0 days 01:59:55.228333000,0 days 01:59:56.900000000,0 days 00:00:01.671667000
576,63f40ebc-6e9b-477c-b29f-738c76a25c83,0 days 02:02:41.640000000,0 days 02:02:49.940000000,0 days 00:00:08.300000000
577,63f40ebc-6e9b-477c-b29f-738c76a25c83,0 days 02:10:49.381666000,0 days 02:10:54.263333000,0 days 00:00:04.881667000
578,63f40ebc-6e9b-477c-b29f-738c76a25c83,0 days 02:13:22.328333000,0 days 02:13:24.746666000,0 days 00:00:02.418333000
579,63f40ebc-6e9b-477c-b29f-738c76a25c83,0 days 02:14:23.900000000,0 days 02:14:29.561666000,0 days 00:00:05.661666000
580,7d1b79a1-b2d5-488c-b7fc-1e447877369f,0 days 01:52:32.411666000,0 days 01:52:46.301666000,0 days 00:00:13.890000000
581,529576f3-6029-4066-ae1c-cb6f3d33effa,0 days 02:07:43.238333000,0 days 02:07:51.788333000,0 days 00:00:08.550000000
582,529576f3-6029-4066-ae1c-cb6f3d33effa,0 days 02:08:04.093333000,0 days 02:08:06.095000000,0 days 00:00:02.001667000
